sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,017;3;Yes;No;3;1,00000;1,00000;0,00000;0,00000;3,00000;class negotiator.group1.Group1@271446023;class negotiator.group5.Group5@938042333;class negotiator.group7.Group7@1000038104;1,00000;1,00000;1,00000
2;0,020;3;Yes;No;3;1,00000;1,00000;0,00000;0,00000;3,00000;class negotiator.group1.Group1@556296296;class negotiator.group7.Group7@1675531481;class negotiator.group5.Group5@704538056;1,00000;1,00000;1,00000
3;0,014;3;Yes;No;3;0,97494;0,99996;0,03475;0,03475;2,95083;class negotiator.group7.Group7@67279393;class negotiator.group1.Group1@1188359829;class negotiator.group5.Group5@1165728903;0,97593;0,97494;0,99996
4;0,017;3;Yes;No;3;1,00000;1,00000;0,00000;0,00000;3,00000;class negotiator.group7.Group7@912361140;class negotiator.group5.Group5@1020440400;class negotiator.group1.Group1@737397858;1,00000;1,00000;1,00000
5;0,012;2;Yes;No;3;1,00000;1,00000;0,00000;0,00000;3,00000;class negotiator.group5.Group5@1829159836;class negotiator.group7.Group7@1460956847;class negotiator.group1.Group1@2121191378;1,00000;1,00000;1,00000
6;0,014;2;Yes;No;3;1,00000;1,00000;0,00000;0,00000;3,00000;class negotiator.group5.Group5@487466199;class negotiator.group1.Group1@194293288;class negotiator.group7.Group7@1312147976;1,00000;1,00000;1,00000
1;0,014;3;Yes;No;3;1,00000;1,00000;0,00000;0,00000;3,00000;class negotiator.group1.Group1@358652581;class negotiator.group5.Group5@2034815385;class negotiator.group7.Group7@465097220;1,00000;1,00000;1,00000
2;0,016;3;Yes;No;3;0,97494;0,99996;0,03475;0,03475;2,95083;class negotiator.group1.Group1@48501460;class negotiator.group7.Group7@1267736007;class negotiator.group5.Group5@1653807762;0,97593;0,97494;0,99996
3;0,018;3;Yes;No;3;1,00000;1,00000;0,00000;0,00000;3,00000;class negotiator.group7.Group7@666212813;class negotiator.group1.Group1@59012633;class negotiator.group5.Group5@1835361564;1,00000;1,00000;1,00000
4;0,012;3;Yes;No;3;1,00000;1,00000;0,00000;0,00000;3,00000;class negotiator.group7.Group7@978883631;class negotiator.group5.Group5@224966550;class negotiator.group1.Group1@1441587130;1,00000;1,00000;1,00000
