sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,181;32;Yes;No;3;0,81667;1,00000;0,00000;0,00000;2,70334;class negotiator.group1.Group1@1646638604;class negotiator.group2.Group2@433258539;class negotiator.group4.Group4@1806701643;1,00000;0,81667;0,88667
2;0,046;43;Yes;No;3;0,81667;1,00000;0,00000;0,00000;2,70334;class negotiator.group1.Group1@1794748215;class negotiator.group4.Group4@777943743;class negotiator.group2.Group2@1020045665;1,00000;0,81667;0,88667
3;0,201;44;Yes;No;3;0,81667;1,00000;0,00000;0,00000;2,70334;class negotiator.group4.Group4@1311548393;class negotiator.group1.Group1@1421688343;class negotiator.group2.Group2@1412924279;1,00000;0,81667;0,88667
4;0,081;32;Yes;No;3;0,81667;1,00000;0,00000;0,00000;2,70334;class negotiator.group4.Group4@179563769;class negotiator.group2.Group2@713741548;class negotiator.group1.Group1@10545094;1,00000;0,81667;0,88667
5;0,022;41;Yes;No;3;0,81667;1,00000;0,00000;0,00000;2,70334;class negotiator.group2.Group2@963851318;class negotiator.group4.Group4@979952305;class negotiator.group1.Group1@1006301292;1,00000;0,81667;0,88667
6;0,037;44;Yes;No;3;0,81667;1,00000;0,00000;0,00000;2,70334;class negotiator.group2.Group2@1736189832;class negotiator.group1.Group1@134710988;class negotiator.group4.Group4@639811378;1,00000;0,81667;0,88667
1;0,034;32;Yes;No;3;0,81667;1,00000;0,00000;0,00000;2,70334;class negotiator.group1.Group1@1629320599;class negotiator.group2.Group2@1427324496;class negotiator.group4.Group4@1650467282;1,00000;0,81667;0,88667
2;0,028;46;Yes;No;3;0,81667;1,00000;0,00000;0,00000;2,70334;class negotiator.group1.Group1@1005380117;class negotiator.group4.Group4@1022291823;class negotiator.group2.Group2@1789493161;1,00000;0,81667;0,88667
3;0,076;51;Yes;No;3;0,81667;1,00000;0,00000;0,00000;2,70334;class negotiator.group4.Group4@1978682181;class negotiator.group1.Group1@1927142272;class negotiator.group2.Group2@1131801450;1,00000;0,81667;0,88667
4;0,060;32;Yes;No;3;0,81667;1,00000;0,00000;0,00000;2,70334;class negotiator.group4.Group4@1998293272;class negotiator.group2.Group2@818267071;class negotiator.group1.Group1@129386909;1,00000;0,81667;0,88667
5;0,023;41;Yes;No;3;0,81667;1,00000;0,00000;0,00000;2,70334;class negotiator.group2.Group2@1438904953;class negotiator.group4.Group4@862196204;class negotiator.group1.Group1@1859434319;1,00000;0,81667;0,88667
