sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,057;54;Yes;No;3;0,41595;0,88069;0,00000;0,29622;2,11772;class negotiator.group1.Group1@897015987;class negotiator.group2.Group2@812491569;class negotiator.group7.Group7@1844772557;0,82108;0,41595;0,88069
2;0,061;58;Yes;No;3;0,59284;0,63555;0,04577;0,27520;1,82975;class negotiator.group1.Group1@219692311;class negotiator.group7.Group7@844281784;class negotiator.group2.Group2@1419487959;0,59284;0,63555;0,60136
3;0,039;59;Yes;No;3;0,44133;0,80021;0,00000;0,37188;1,83739;class negotiator.group7.Group7@938292390;class negotiator.group1.Group1@907778809;class negotiator.group2.Group2@1314614575;0,44133;0,80021;0,59584
4;0,042;60;Yes;No;3;0,50056;0,64834;0,11614;0,25528;1,73669;class negotiator.group7.Group7@1415401689;class negotiator.group2.Group2@979829204;class negotiator.group1.Group1@1084826432;0,58779;0,50056;0,64834
5;0,047;59;Yes;No;3;0,09612;0,91026;0,16481;0,62796;1,65573;class negotiator.group2.Group2@541679594;class negotiator.group7.Group7@825756725;class negotiator.group1.Group1@1453950161;0,09612;0,91026;0,64935
6;0,041;55;Yes;No;3;0,34928;0,84009;0,00000;0,34329;2,00653;class negotiator.group2.Group2@323936714;class negotiator.group1.Group1@533307053;class negotiator.group7.Group7@1842380840;0,34928;0,84009;0,81716
1;0,046;58;Yes;No;3;0,23597;0,63259;0,32851;0,53072;1,37474;class negotiator.group1.Group1@328071787;class negotiator.group2.Group2@1312002260;class negotiator.group7.Group7@459896424;0,63259;0,23597;0,50618
2;0,059;59;Yes;No;3;0,36940;0,86066;0,08154;0,24767;1,81183;class negotiator.group1.Group1@685552615;class negotiator.group7.Group7@833034150;class negotiator.group2.Group2@1359064257;0,58177;0,36940;0,86066
3;0,043;59;Yes;No;3;0,40289;0,86567;0,08154;0,20516;1,83775;class negotiator.group7.Group7@1156897907;class negotiator.group1.Group1@666183011;class negotiator.group2.Group2@1705614066;0,40289;0,56919;0,86567
4;0,036;58;Yes;No;3;0,44051;0,76205;0,09726;0,20936;1,79036;class negotiator.group7.Group7@1643887106;class negotiator.group2.Group2@1433471887;class negotiator.group1.Group1@1890452763;0,58779;0,44051;0,76205
5;0,048;56;Yes;No;3;0,34928;0,84009;0,00000;0,34329;2,00653;class negotiator.group2.Group2@819030376;class negotiator.group7.Group7@73352162;class negotiator.group1.Group1@174173356;0,34928;0,84009;0,81716
6;0,049;57;Yes;No;3;0,44133;0,76018;0,00000;0,25151;1,94897;class negotiator.group2.Group2@311383431;class negotiator.group1.Group1@3677078;class negotiator.group7.Group7@1671107830;0,44133;0,76018;0,74746
1;0,052;56;Yes;No;3;0,31504;0,84727;0,04836;0,35171;1,94495;class negotiator.group1.Group1@1477058718;class negotiator.group2.Group2@14914106;class negotiator.group7.Group7@1553276490;0,78264;0,31504;0,84727
2;0,055;60;Yes;No;3;0,27621;0,66678;0,23999;0,40063;1,58519;class negotiator.group1.Group1@1105032572;class negotiator.group7.Group7@843858348;class negotiator.group2.Group2@745250048;0,64220;0,27621;0,66678
3;0,051;60;Yes;No;3;0,51594;0,55507;0,12409;0,35083;1,61215;class negotiator.group7.Group7@1991809278;class negotiator.group1.Group1@1363445910;class negotiator.group2.Group2@1784895880;0,51594;0,55507;0,54114
4;0,039;57;Yes;No;3;0,60245;0,79987;0,00000;0,08154;2,04808;class negotiator.group7.Group7@120178991;class negotiator.group2.Group2@1213673557;class negotiator.group1.Group1@1411793293;0,60245;0,64577;0,79987
5;0,053;57;Yes;No;3;0,18425;0,76765;0,17614;0,43224;1,55112;class negotiator.group2.Group2@463059748;class negotiator.group7.Group7@164447908;class negotiator.group1.Group1@64536067;0,18425;0,59921;0,76765
6;0,056;58;Yes;No;3;0,33967;0,79985;0,11054;0,38854;1,79608;class negotiator.group2.Group2@1092294326;class negotiator.group1.Group1@1500522526;class negotiator.group7.Group7@1381627761;0,33967;0,79985;0,65655
1;0,048;56;Yes;No;3;0,37571;0,81147;0,11054;0,35428;1,90727;class negotiator.group1.Group1@277104116;class negotiator.group2.Group2@1544330916;class negotiator.group7.Group7@1082347570;0,81147;0,37571;0,72009
2;0,051;59;Yes;No;3;0,39942;0,82275;0,10441;0,22366;1,80395;class negotiator.group1.Group1@1829118900;class negotiator.group7.Group7@772945495;class negotiator.group2.Group2@766353762;0,58177;0,39942;0,82275
3;0,042;59;Yes;No;3;0,40289;0,82776;0,11304;0,20590;1,82986;class negotiator.group7.Group7@1648246875;class negotiator.group1.Group1@1693665472;class negotiator.group2.Group2@539846919;0,40289;0,59921;0,82776
4;0,034;56;Yes;No;3;0,33959;0,78374;0,11304;0,30972;1,83169;class negotiator.group7.Group7@88759058;class negotiator.group2.Group2@1419836788;class negotiator.group1.Group1@358610452;0,70836;0,33959;0,78374
