sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,894;49;Yes;No;3;0,86073;0,94094;0,04520;0,06152;2,67209;class negotiator.group1.Group1@1021185576;class negotiator.group5.Group5@376669008;class negotiator.group11.Group11@2041709747;0,86073;0,87042;0,94094
2;0,511;32;Yes;No;3;0,82397;0,94094;0,00000;0,31772;2,67009;class negotiator.group1.Group1@2097092259;class negotiator.group11.Group11@1327982449;class negotiator.group5.Group5@603477072;0,90518;0,82397;0,94094
3;0,166;22;Yes;No;3;0,58198;0,99348;0,00000;0,55790;2,50127;class negotiator.group11.Group11@529315659;class negotiator.group1.Group1@1331014939;class negotiator.group5.Group5@30928974;0,58198;0,99348;0,92581
4;0,108;12;Yes;No;3;0,77368;1,00000;0,00000;0,42798;2,75413;class negotiator.group11.Group11@11503926;class negotiator.group5.Group5@72956052;class negotiator.group1.Group1@2106687174;0,77368;0,98045;1,00000
5;0,403;29;Yes;No;3;0,83850;1,00000;0,00000;0,24657;2,73215;class negotiator.group5.Group5@1528445329;class negotiator.group11.Group11@381259089;class negotiator.group1.Group1@1877789822;0,83850;0,89365;1,00000
6;0,711;44;Yes;No;3;0,84720;0,88295;0,00000;0,12647;2,61203;class negotiator.group5.Group5@1489046316;class negotiator.group1.Group1@1774494521;class negotiator.group11.Group11@1824008558;0,88295;0,84720;0,88188
1;0,418;31;Yes;No;3;0,78829;0,85875;0,09473;0,21285;2,45879;class negotiator.group1.Group1@756521583;class negotiator.group5.Group5@1755055241;class negotiator.group11.Group11@1525543942;0,85875;0,78829;0,81175
2;0,133;14;Yes;No;3;0,82397;0,94094;0,00000;0,31772;2,67009;class negotiator.group1.Group1@1138618403;class negotiator.group11.Group11@532720804;class negotiator.group5.Group5@579228485;0,90518;0,82397;0,94094
3;0,038;6;Yes;No;3;0,64680;0,92581;0,10043;0,45239;2,47929;class negotiator.group11.Group11@549775544;class negotiator.group1.Group1@1602918614;class negotiator.group5.Group5@70793883;0,64680;0,90668;0,92581
4;0,093;12;Yes;No;3;0,77368;1,00000;0,00000;0,42798;2,75413;class negotiator.group11.Group11@126851143;class negotiator.group5.Group5@1683382577;class negotiator.group1.Group1@1661406061;0,77368;0,98045;1,00000
5;0,340;26;Yes;No;3;0,86258;1,00000;0,00000;0,26831;2,75013;class negotiator.group5.Group5@727575831;class negotiator.group11.Group11@595105599;class negotiator.group1.Group1@1108458314;0,86258;0,88755;1,00000
6;0,651;43;Yes;No;3;0,86073;0,94094;0,04520;0,06152;2,67209;class negotiator.group5.Group5@438245673;class negotiator.group1.Group1@1873600548;class negotiator.group11.Group11@1051694275;0,86073;0,87042;0,94094
1;0,607;43;Yes;No;3;0,83850;1,00000;0,00000;0,02484;2,73215;class negotiator.group1.Group1@99732598;class negotiator.group5.Group5@1168529926;class negotiator.group11.Group11@744514467;0,83850;0,89365;1,00000
2;0,448;31;Yes;No;3;0,82397;0,94094;0,00000;0,31772;2,67009;class negotiator.group1.Group1@494075302;class negotiator.group11.Group11@1751821412;class negotiator.group5.Group5@861671114;0,90518;0,82397;0,94094
3;0,055;9;Yes;No;3;0,79591;0,95722;0,00000;0,39089;2,69407;class negotiator.group11.Group11@1802209040;class negotiator.group1.Group1@1617977992;class negotiator.group5.Group5@1918173230;0,79591;0,95722;0,94094
4;0,200;18;Yes;No;3;0,83850;1,00000;0,00000;0,32201;2,73215;class negotiator.group11.Group11@712967846;class negotiator.group5.Group5@2039321109;class negotiator.group1.Group1@1030872843;0,83850;0,89365;1,00000
5;0,266;22;Yes;No;3;0,62403;1,00000;0,00000;0,51812;2,55390;class negotiator.group5.Group5@2129291952;class negotiator.group11.Group11@1342343656;class negotiator.group1.Group1@1454114657;1,00000;0,62403;0,92987
6;0,691;44;Yes;No;3;0,82397;0,94094;0,00000;0,09667;2,67009;class negotiator.group5.Group5@568806593;class negotiator.group1.Group1@1482695754;class negotiator.group11.Group11@267297690;0,90518;0,82397;0,94094
1;0,532;39;Yes;No;3;0,64340;0,86516;0,16074;0,40122;2,19018;class negotiator.group1.Group1@908901907;class negotiator.group5.Group5@863169838;class negotiator.group11.Group11@1043431781;0,86516;0,64340;0,68162
2;0,486;34;Yes;No;3;0,80075;1,00000;0,00000;0,36241;2,72815;class negotiator.group1.Group1@1467037855;class negotiator.group11.Group11@1245477778;class negotiator.group5.Group5@1221907537;0,92740;0,80075;1,00000
