sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;0,987;129;Yes;No;3;0,64504;0,82202;0,06794;0,16461;2,28193;class negotiator.group1.Group1@1800404627;class negotiator.group4.Group4@1355979759;class negotiator.group5.Group5@855347549;0,81486;0,82202;0,64504
2;1,048;139;Yes;No;3;0,80093;0,82445;0,00000;0,16387;2,44686;class negotiator.group1.Group1@66952420;class negotiator.group5.Group5@2135375559;class negotiator.group4.Group4@510311449;0,82147;0,80093;0,82445
3;0,980;128;Yes;No;3;0,75214;0,93824;0,00000;0,00000;2,45923;class negotiator.group5.Group5@2100979762;class negotiator.group1.Group1@93252313;class negotiator.group4.Group4@1776045928;0,76884;0,93824;0,75214
4;0,962;127;Yes;No;3;0,66272;0,81590;0,08283;0,20978;2,24751;class negotiator.group5.Group5@1554653987;class negotiator.group4.Group4@636026460;class negotiator.group1.Group1@1670602101;0,66272;0,76889;0,81590
5;0,965;128;Yes;No;3;0,74065;0,86796;0,00000;0,22886;2,42000;class negotiator.group4.Group4@932113858;class negotiator.group5.Group5@144406541;class negotiator.group1.Group1@384213477;0,86796;0,74065;0,81139
6;0,944;120;Yes;No;3;0,62195;0,87649;0,00000;0,16453;2,34669;class negotiator.group4.Group4@267527339;class negotiator.group1.Group1@1648713402;class negotiator.group5.Group5@944650173;0,84826;0,87649;0,62195
1;0,976;128;Yes;No;3;0,62195;0,87649;0,00000;0,16453;2,34669;class negotiator.group1.Group1@1525037396;class negotiator.group4.Group4@1086187627;class negotiator.group5.Group5@1944447489;0,84826;0,87649;0,62195
2;1,165;129;Yes;No;3;0,74065;0,86796;0,00000;0,22886;2,42000;class negotiator.group1.Group1@135475669;class negotiator.group5.Group5@606903063;class negotiator.group4.Group4@1819940238;0,86796;0,74065;0,81139
3;1,533;128;Yes;No;3;0,75214;0,93824;0,00000;0,00000;2,45923;class negotiator.group5.Group5@1909592106;class negotiator.group1.Group1@371421127;class negotiator.group4.Group4@1887403307;0,76884;0,93824;0,75214
4;1,475;128;Yes;No;3;0,78132;0,86061;0,00000;0,19257;2,43708;class negotiator.group5.Group5@2144048187;class negotiator.group4.Group4@242282249;class negotiator.group1.Group1@408764231;0,79516;0,78132;0,86061
5;1,437;128;Yes;No;3;0,74065;0,86796;0,00000;0,22886;2,42000;class negotiator.group4.Group4@1755769767;class negotiator.group5.Group5@649680542;class negotiator.group1.Group1@1374008046;0,86796;0,74065;0,81139
6;1,005;109;Yes;No;3;0,62195;0,87649;0,00000;0,16453;2,34669;class negotiator.group4.Group4@1696673551;class negotiator.group1.Group1@1704506791;class negotiator.group5.Group5@213785357;0,84826;0,87649;0,62195
1;0,862;112;Yes;No;3;0,57273;0,92106;0,00000;0,25661;2,32961;class negotiator.group1.Group1@1651318690;class negotiator.group4.Group4@1782052649;class negotiator.group5.Group5@4447034;0,92106;0,83582;0,57273
