sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;5,905;142;Yes;No;3;0,62195;0,87649;0,00000;0,69075;2,34669;class negotiator.group1.Group1@574951649;class negotiator.group10.Group10@645566577;class negotiator.group11.Group11@1668815578;0,84826;0,87649;0,62195
2;1,846;102;Yes;No;3;0,64504;0,97369;0,00000;0,41501;2,31724;class negotiator.group1.Group1@1381072557;class negotiator.group11.Group11@542803342;class negotiator.group10.Group10@56092053;0,97369;0,69851;0,64504
3;6,953;169;Yes;No;3;0,75214;0,93824;0,00000;0,33302;2,45923;class negotiator.group11.Group11@1339863360;class negotiator.group1.Group1@996027328;class negotiator.group10.Group10@119085683;0,76884;0,93824;0,75214
4;4,086;130;Yes;No;3;0,61196;0,92437;0,00000;0,52789;2,22537;class negotiator.group11.Group11@861122450;class negotiator.group10.Group10@2040107539;class negotiator.group1.Group1@916248017;0,68904;0,61196;0,92437
5;6,525;162;Yes;No;3;0,78132;0,86061;0,00000;0,34052;2,43708;class negotiator.group10.Group10@2072725299;class negotiator.group11.Group11@1312246619;class negotiator.group1.Group1@508902673;0,79516;0,78132;0,86061
6;3,250;118;Yes;No;3;0,75214;0,93824;0,00000;0,62959;2,45923;class negotiator.group10.Group10@950146587;class negotiator.group1.Group1@1287389127;class negotiator.group11.Group11@2066870004;0,76884;0,93824;0,75214
1;6,614;157;Yes;No;3;0,62195;0,87649;0,00000;0,59915;2,34669;class negotiator.group1.Group1@1106159452;class negotiator.group10.Group10@1387801953;class negotiator.group11.Group11@646590348;0,84826;0,87649;0,62195
2;4,513;134;Yes;No;3;0,65597;0,84143;0,10279;0,38117;2,18127;class negotiator.group1.Group1@1480698383;class negotiator.group11.Group11@1258379075;class negotiator.group10.Group10@1015085024;0,84143;0,65597;0,68387
3;6,966;165;Yes;No;3;0,70292;0,89757;0,00000;0,24579;2,44214;class negotiator.group11.Group11@212076837;class negotiator.group1.Group1@1306455229;class negotiator.group10.Group10@1985621265;0,84165;0,89757;0,70292
4;4,086;128;Yes;No;3;0,64794;0,88118;0,00000;0,52213;2,24920;class negotiator.group11.Group11@95053270;class negotiator.group10.Group10@1068223194;class negotiator.group1.Group1@415128219;0,64794;0,72009;0,88118
5;13,286;162;Yes;No;3;0,78132;0,86061;0,00000;0,34052;2,43708;class negotiator.group10.Group10@974413116;class negotiator.group11.Group11@1535684030;class negotiator.group1.Group1@822632150;0,79516;0,78132;0,86061
6;9,580;117;Yes;No;3;0,75214;0,93824;0,00000;0,62959;2,45923;class negotiator.group10.Group10@1979377627;class negotiator.group1.Group1@1803637127;class negotiator.group11.Group11@403463375;0,76884;0,93824;0,75214
1;17,232;142;Yes;No;3;0,62195;0,87649;0,00000;0,69075;2,34669;class negotiator.group1.Group1@716349355;class negotiator.group10.Group10@1264512531;class negotiator.group11.Group11@827206035;0,84826;0,87649;0,62195
2;3,755;97;Yes;No;3;0,67889;0,94737;0,00000;0,41612;2,30746;class negotiator.group1.Group1@610961165;class negotiator.group11.Group11@418962405;class negotiator.group10.Group10@1480227800;0,94737;0,67889;0,68120
3;20,189;169;Yes;No;3;0,75214;0,93824;0,00000;0,33302;2,45923;class negotiator.group11.Group11@1788917843;class negotiator.group1.Group1@886665489;class negotiator.group10.Group10@1068906729;0,76884;0,93824;0,75214
4;11,000;132;Yes;No;3;0,51151;0,80032;0,15214;0,54615;1,87995;class negotiator.group11.Group11@1518616626;class negotiator.group10.Group10@631956362;class negotiator.group1.Group1@727049894;0,56813;0,51151;0,80032
5;21,064;162;Yes;No;3;0,78132;0,86061;0,00000;0,34052;2,43708;class negotiator.group10.Group10@788207130;class negotiator.group11.Group11@1547638524;class negotiator.group1.Group1@1482402571;0,79516;0,78132;0,86061
6;10,396;122;Yes;No;3;0,75214;0,93824;0,00000;0,62959;2,45923;class negotiator.group10.Group10@1255009507;class negotiator.group1.Group1@1860275120;class negotiator.group11.Group11@1801942676;0,76884;0,93824;0,75214
1;12,322;143;Yes;No;3;0,62195;0,87649;0,00000;0,69075;2,34669;class negotiator.group1.Group1@1905431587;class negotiator.group10.Group10@323763626;class negotiator.group11.Group11@1129261697;0,84826;0,87649;0,62195
2;3,002;97;Yes;No;3;0,69426;0,90088;0,00000;0,34347;2,33432;class negotiator.group1.Group1@473686581;class negotiator.group11.Group11@1852325237;class negotiator.group10.Group10@1414072603;0,90088;0,73918;0,69426
3;22,178;169;Yes;No;3;0,75214;0,93824;0,00000;0,33302;2,45923;class negotiator.group11.Group11@80476500;class negotiator.group1.Group1@728235821;class negotiator.group10.Group10@930757259;0,76884;0,93824;0,75214
4;12,166;128;Yes;No;3;0,64794;0,88118;0,00000;0,52213;2,24920;class negotiator.group11.Group11@1071623503;class negotiator.group10.Group10@735425294;class negotiator.group1.Group1@1293777565;0,64794;0,72009;0,88118
5;19,629;162;Yes;No;3;0,78132;0,86061;0,00000;0,34052;2,43708;class negotiator.group10.Group10@1147810140;class negotiator.group11.Group11@1117894428;class negotiator.group1.Group1@1691284551;0,79516;0,78132;0,86061
6;4,296;101;Yes;No;3;0,62195;1,00000;0,00000;0,70628;2,31138;class negotiator.group10.Group10@499266745;class negotiator.group1.Group1@1377069386;class negotiator.group11.Group11@1097581443;0,68943;1,00000;0,62195
1;25,455;172;Yes;No;3;0,57273;0,86843;0,07359;0,30023;2,17890;class negotiator.group1.Group1@2099661924;class negotiator.group10.Group10@210318515;class negotiator.group11.Group11@333551994;0,86843;0,73774;0,57273
