sep=;
Session;Time (s);Rounds;Agreement;Discounted;Approval;Min. utility;Max. utility;Distance to pareto;Distance to Nash;Social welfare;Agent name 1;Agent name 2;Agent name 3;Agent utility 1;Agent utility 2;Agent utility 3
1;7,467;168;Yes;No;3;0,56674;0,82129;0,11651;0,34298;2,04253;class negotiator.group1.Group1@767453299;class negotiator.group7.Group7@890353771;class negotiator.group10.Group10@674774134;0,82129;0,65450;0,56674
2;10,772;167;Yes;No;3;0,67942;0,83643;0,04883;0,27078;2,30999;class negotiator.group1.Group1@1063333658;class negotiator.group10.Group10@450819725;class negotiator.group7.Group7@1132994918;0,83643;0,67942;0,79414
3;16,959;169;Yes;No;3;0,51590;0,91916;0,16453;0,26409;2,11373;class negotiator.group10.Group10@1672170284;class negotiator.group1.Group1@237810506;class negotiator.group7.Group7@204288248;0,51590;0,91916;0,67868
4;11,439;171;Yes;No;3;0,61913;0,78108;0,07349;0,32046;2,17393;class negotiator.group10.Group10@1168750432;class negotiator.group7.Group7@787806844;class negotiator.group1.Group1@1262200234;0,77371;0,61913;0,78108
5;12,663;167;Yes;No;3;0,72009;0,84336;0,04883;0,23651;2,32708;class negotiator.group7.Group7@748935519;class negotiator.group10.Group10@621666733;class negotiator.group1.Group1@864884307;0,76363;0,72009;0,84336
6;11,561;162;Yes;No;3;0,57540;0,81512;0,08549;0,22156;2,20341;class negotiator.group7.Group7@1858091728;class negotiator.group1.Group1@604683820;class negotiator.group10.Group10@2137922416;0,81512;0,81289;0,57540
1;14,233;178;Yes;No;3;0,54877;0,78862;0,21126;0,41848;1,93773;class negotiator.group1.Group1@398615628;class negotiator.group7.Group7@1724400454;class negotiator.group10.Group10@1777496436;0,78862;0,54877;0,60034
2;12,755;167;Yes;No;3;0,64019;0,86274;0,09830;0,32891;2,15245;class negotiator.group1.Group1@1261587590;class negotiator.group10.Group10@1866790101;class negotiator.group7.Group7@365384088;0,86274;0,64019;0,64952
3;12,224;170;Yes;No;3;0,62195;0,79563;0,07968;0,20788;2,19599;class negotiator.group10.Group10@921516547;class negotiator.group1.Group1@2118619735;class negotiator.group7.Group7@1369659286;0,79563;0,77841;0,62195
4;10,277;165;Yes;No;3;0,65980;0,83030;0,00000;0,29213;2,30022;class negotiator.group10.Group10@1899296889;class negotiator.group7.Group7@857934114;class negotiator.group1.Group1@2021123895;0,81011;0,65980;0,83030
5;10,486;167;Yes;No;3;0,62162;0,91733;0,00000;0,32480;2,23943;class negotiator.group7.Group7@923632437;class negotiator.group10.Group10@483194607;class negotiator.group1.Group1@1539699742;0,62162;0,70048;0,91733
6;12,586;162;Yes;No;3;0,57540;0,81512;0,08549;0,22156;2,20341;class negotiator.group7.Group7@65512868;class negotiator.group1.Group1@2020036793;class negotiator.group10.Group10@217460399;0,81512;0,81289;0,57540
1;11,672;169;Yes;No;3;0,60289;0,84804;0,11548;0,34724;2,08582;class negotiator.group1.Group1@775663183;class negotiator.group7.Group7@1813762473;class negotiator.group10.Group10@1361385939;0,84804;0,63489;0,60289
